"Pessoa autorizada a dispor","Tipo de depósito","Posição no depósito","Produto","Descrição produto","Lote","Documento","Data EM","Qtd.entr.UMAlt.","Qtd.saída UMA","Qtd.disponível UMA","Qtd.UMA","Unidade med.altern.","Qtd.disponível UMB","Quantidade","UM básica","Tipo de estoque","Denom.tipo estoque","Moeda","Valor total","Número de UCs","Hr.entr.mercadorias","Nº de quantos","Corr.pos.dep.","Col.posição depósito","Nível pos.dep.","Subdiv.pos.dep.","Bloq.saída depós.","Bloq.entr.depósito","Inv.fís.ativo","Unidade de transporte",
"1012","PKL","PHI180700A","89647593","MANG ENTRADA TANQUINHO 1,20M COFLEX","","","2024-09-26","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","114.94","0","17:32:58","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89659885","ADAPT P/ MAQ LAVAR 1 E 3/4 BLUKIT","","","2024-10-03","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","17.42","0","12:49:02","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89911815","REGULADOR VAZAO ECONOMASTER CR FABRIMAR","","","2025-10-30","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","223.24","0","10:41:53","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89738915","KIT ENGATE MET, ESPUDE, PARAF INOX B10","","","2026-01-09","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","63.94","0","11:05:29","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89715745","MANG ENTRADA MAQ LAVAR 1,4M CRISTAL PLAS","","","2025-12-03","0","0","43","43","UN","43","43","UN","0L","MM 0020, vendas, livre","BRL","246.82","0","15:56:25","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89715794","MANG SAIDA MAQ LAV RETO 1,40M PLASBOHN","","","2025-06-24","0","0","28","28","UN","28","28","UN","0L","MM 0020, vendas, livre","BRL","98.28","0","15:45:38","1","18","07","00","A","","","","",
"1012","PKL","PHI180700A","89700324","ENGATE FLEX PLAST AF FF 40CM 1/2 PT ASTR","","","2026-01-14","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","44.37","0","08:37:20","1","18","07","00","A","","","","",
"1012","PKL","PHI180800A","89568010","REG ESF SOLD COMP PVC 60MM KRONA","","","2025-12-23","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","288.99","0","08:28:12","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89610780","REG ESF SOLD C/ ANEL PVC 50MM FORTLEV","","","2025-12-29","0","0","74","74","UN","74","74","UN","0L","MM 0020, vendas, livre","BRL","1621.34","0","10:49:48","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89055652","ABRAC ENCAIXE TUBO PVC 20MM TIGRE","","","2025-12-02","0","0","108","108","UN","108","108","UN","0L","MM 0020, vendas, livre","BRL","496.80","0","12:38:41","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89055953","CURVA 45 SOLD 20MM TIGRE","","","2025-11-25","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","67.44","0","13:25:30","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89207195","TUBO SOLD AF PVC 3M 50MM FORTLEV","","","2026-01-15","0","4","224","228","UN","224","228","UN","0L","MM 0020, vendas, livre","BRL","6958.56","0","20:44:36","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89207741","ADAPT ANEL SOLD CX DAGUA 50MM FORTLEV","","","2025-12-19","0","0","377","377","UN","377","377","UN","0L","MM 0020, vendas, livre","BRL","4799.21","0","09:57:13","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89208385","LUVA CORRER SOLD 50MM FORTLEV","","","2025-12-11","0","0","31","31","UN","31","31","UN","0L","MM 0020, vendas, livre","BRL","542.81","0","17:27:31","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89739426","PLUG ROSC 1.1/2 KRONA","","","2025-12-11","0","0","63","63","UN","63","63","UN","0L","MM 0020, vendas, livre","BRL","322.56","0","15:05:31","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89739412","NIPLE ROSC 1.1/2 KRONA","","","2025-12-30","0","0","270","270","UN","270","270","UN","0L","MM 0020, vendas, livre","BRL","1109.70","0","15:49:28","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89739405","CAP ROSC 1.1/2 KRONA","","","2024-09-24","0","0","123","123","UN","123","123","UN","0L","MM 0020, vendas, livre","BRL","738.00","0","11:46:47","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289970","TE RED SOLD 50X25MM FORTLEV","","","2026-01-14","0","0","179","179","UN","179","179","UN","0L","MM 0020, vendas, livre","BRL","971.97","0","14:29:08","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289942","TE SOLD 50MM FORTLEV","","","2025-12-23","0","0","188","188","UN","188","188","UN","0L","MM 0020, vendas, livre","BRL","921.20","0","08:28:12","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289844","LUVA SOLD 50MM FORTLEV","","","2026-01-23","0","0","441","441","UN","441","441","UN","0L","MM 0020, vendas, livre","BRL","1076.04","0","19:10:56","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289753","JOELHO 90 SOLD 50MM FORTLEV","","","2026-01-15","0","0","338","338","UN","338","338","UN","0L","MM 0020, vendas, livre","BRL","757.12","0","20:44:36","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289704","JOELHO 45 SOLD 50MM FORTLEV","","","2025-12-19","0","0","166","166","UN","166","166","UN","0L","MM 0020, vendas, livre","BRL","861.54","0","09:57:12","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289641","CURVA 90 SOLD 50MM FORTLEV","","","2026-01-26","0","0","86","86","UN","86","86","UN","0L","MM 0020, vendas, livre","BRL","756.80","0","12:38:25","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289592","CAP SOLD 50MM FORTLEV","","","2026-01-14","0","0","298","298","UN","298","298","UN","0L","MM 0020, vendas, livre","BRL","1197.96","0","14:29:08","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289543","BUCHA RED SOLD LONGA 50X32MM FORTLEV","","","2025-12-21","0","0","265","265","UN","265","265","UN","0L","MM 0020, vendas, livre","BRL","702.25","0","12:17:09","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289536","BUCHA RED SOLD LONGA 50X25MM FORTLEV","","","2026-01-23","0","0","492","492","UN","492","492","UN","0L","MM 0020, vendas, livre","BRL","905.28","0","19:10:56","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89289480","ADAPT SOLD CURTO 50MMX1.1/2 FORTLEV","","","2026-01-24","0","0","42","42","UN","42","42","UN","0L","MM 0020, vendas, livre","BRL","125.58","0","10:14:49","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89288094","LUVA SOLD TAPA FURO 50MM ESTRELA","","","2025-11-29","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","70.88","0","18:07:21","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89208791","UNIAO SOLD 50MM FORTLEV","","","2026-01-09","0","0","252","252","UN","252","252","UN","0L","MM 0020, vendas, livre","BRL","4883.76","0","09:48:33","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89208672","CURVA 45 SOLD 50MM FORTLEV","","","2025-12-11","0","0","27","27","UN","27","27","UN","0L","MM 0020, vendas, livre","BRL","282.42","0","17:32:33","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89567905","REG ESF SOLD COMP PVC 50MM KRONA","","","2026-01-02","0","0","249","249","UN","249","249","UN","0L","MM 0020, vendas, livre","BRL","3052.74","0","15:15:12","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89565385","BUCHA RED ROSC 2X1 KRONA","","","2024-11-08","0","0","31","31","UN","31","31","UN","0L","MM 0020, vendas, livre","BRL","231.88","0","09:46:38","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89565371","BUCHA RED ROSC 1.1/2X1 KRONA","","","2025-11-14","0","0","279","279","UN","279","279","UN","0L","MM 0020, vendas, livre","BRL","1057.41","0","17:18:47","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89565364","BUCHA RED ROSC 1.1/2X3/4 KRONA","","","2024-12-17","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","134.90","0","16:24:14","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89565315","TUBO ROSC AF PVC 3M 1 KRONA","","","2025-10-02","0","0","42","42","UN","42","42","UN","0L","MM 0020, vendas, livre","BRL","1588.02","0","06:49:20","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89466832","TE SOLD LIGA FACIL 50MM ESTRELA","","","2024-09-09","0","0","42","42","UN","42","42","UN","0L","MM 0020, vendas, livre","BRL","1127.70","0","09:40:13","1","18","08","00","A","","","","",
"1012","PKL","PHI180800A","89808271","REG ESF SOLD COMP PVC 75MM KRONA","","","2025-08-25","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","68.94","0","11:13:38","1","18","08","00","A","","","","",
"1012","PKL","PHI180900A","89647523","KIT ACIONADO VALV DESCARGA NOVA FLUX","","","2025-12-05","0","0","2","2","UN","2","2","UN","0L","MM 0020, vendas, livre","BRL","198.14","0","08:28:24","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89659892","CONECTOR MANGUEIRA ER 5/8 E 3/4 TRAMONT","","","2025-12-29","0","0","28","28","UN","28","28","UN","0L","MM 0020, vendas, livre","BRL","259.00","0","09:08:48","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89715983","VALV DESC E ACAB CR 1.1/2 DOCOL","","","2025-10-02","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","1079.76","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89716011","REPARO VALV DESCARGA 6 EM 1 ORIENTE BLUK","","","2024-10-03","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","80.32","0","12:49:02","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89703194","SIFAO TUBO EXTENSIVEL PARA VALV BLUKIT","","","2025-10-02","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","110.22","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89403125","MECAN ENTRA UNIV CX ACOP KEU ASTRA","","","2026-01-28","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","436.16","0","08:40:50","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89407563","ACAB VALV DESCARGA BR DOCOL CENSI","","","2025-09-28","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","171.09","0","10:34:54","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89047203","MECAN SAIDA UNIV CX ACOP MSU","","","2026-01-28","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","516.75","0","08:40:49","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89047210","MECAN COMPL CX ACOP SIMPL SUP MU/S","","","2026-01-28","0","0","33","33","UN","33","33","UN","0L","MM 0020, vendas, livre","BRL","2803.35","0","08:40:50","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89047231","ACAB VALV DESCARGA UNIV BR ASTRA","","","2026-01-22","0","0","42","42","UN","42","42","UN","0L","MM 0020, vendas, livre","BRL","993.30","0","11:37:53","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89103952","ACAB VALV DESCARGA BR HYDRA MAX","","","2024-11-12","0","0","64","64","UN","64","64","UN","0L","MM 0020, vendas, livre","BRL","2792.96","0","10:47:46","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89103966","ACAB VALV DESCARGA BG HYDRA MAX","","","2024-11-12","0","0","50","50","UN","50","50","UN","0L","MM 0020, vendas, livre","BRL","2182.00","0","10:47:46","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89104043","REPARO VALV DESCARGA UNIFICADO DECA","","","2024-09-05","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","294.20","0","15:03:56","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89104134","BASE VALV DESC 1.1/4 HYDRA MAX","","","2025-01-14","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","2533.20","0","12:06:09","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89109741","ACAB VALV DESCARGA CR HYDRA MAX CENSI","","","2025-10-02","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","425.81","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89109965","ACAB VALV DESCARGA CR/PT DOCOL CENSI","","","2025-10-02","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","292.72","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89110182","REPARO VALV DESCARGA DOCOL 1.1/2 CENSI","","","2025-12-04","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","1483.95","0","13:58:57","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89110294","REPARO VALV DESCARGA DECA CENSI","","","2025-05-22","0","0","40","40","UN","40","40","UN","0L","MM 0020, vendas, livre","BRL","939.60","0","10:07:13","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89110406","REPARO VALV DESCARGA HYDRA LX 1.1/2","","","2024-09-20","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","187.50","0","10:40:15","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89268991","BASE VALV DESC 1.1/4 DOCOL","","","2026-01-29","0","0","12","12","UN","12","12","UN","0L","MM 0020, vendas, livre","BRL","1326.96","0","16:57:57","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89273135","TUBO VALV DESCARGA TIGRE","","","2026-01-06","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","23.44","0","13:44:38","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89282711","ACAB VALV DESCARGA BR DOCOL","","","2025-10-02","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","168.25","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89298034","REPARO VALV DESCARGA HYDRA LUXO / MASTER","","","2025-01-30","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","1717.22","0","14:47:56","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89335862","CRUZETA VAL DESC HYDRAMAX 1.1/4 E 1.1/2","","","2024-10-03","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","43.20","0","12:49:00","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89846785","TUBO VALV DESCARGA AMANCO","","","2026-01-26","0","0","159","159","UN","159","159","UN","0L","MM 0020, vendas, livre","BRL","1019.19","0","14:10:13","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89564951","CONVERS ACAB VALV DESC QUART/FLUX CR FAB","","","2025-10-02","0","0","18","18","UN","18","18","UN","0L","MM 0020, vendas, livre","BRL","420.84","0","06:49:19","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89564944","CONVERS ACAB VALV DESC MUNDI CR FABRIMAR","","","2025-01-17","0","0","18","18","UN","18","18","UN","0L","MM 0020, vendas, livre","BRL","514.80","0","10:02:05","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89580722","MECAN SAIDA UNIV CX ACOP 9450 CENSI","","","2026-01-29","0","0","25","25","UN","25","25","UN","0L","MM 0020, vendas, livre","BRL","780.25","0","10:44:33","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89537231","REPARO VALV DESCARGA FLUX FABRIMAR/TIGRE","","","2026-01-24","0","0","41","41","UN","41","41","UN","0L","MM 0020, vendas, livre","BRL","1418.60","0","16:59:48","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89497933","CONVERS VALV DESC CX BAIXA CR ASTRA","","","2024-09-02","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","864.48","0","15:29:47","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89497821","CONVERS VALV DESC CX BAIXA BR ASTRA","","","2025-10-03","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","207.55","0","16:26:05","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89440456","TUBO DESCARGA SOBREPOR 40MMX1,60M AMANCO","","","2026-01-26","0","0","54","54","UN","54","54","UN","0L","MM 0020, vendas, livre","BRL","628.02","0","14:10:13","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89437866","MECAN SAIDA UNIV CX ACOP DUAL MDUS/R","","","2026-01-28","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","787.49","0","08:40:46","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89437796","CX DESC ACOP UNIVERSAL ASTRA","","","2026-01-28","0","0","2","2","UN","2","2","UN","0L","MM 0020, vendas, livre","BRL","224.48","0","08:40:46","1","18","09","00","A","","","","",
"1012","PKL","PHI180900A","89820234","CAIXA DESCARGA BR 6,8/9L TIGRE","","","2026-01-29","0","0","109","109","UN","109","109","UN","0L","MM 0020, vendas, livre","BRL","3880.40","0","11:28:21","1","18","09","00","A","","","","",
"1012","PKL","PHI181000A","89056373","JOELHO 90 SOLD RED 25X20MM TIGRE","","","2026-01-06","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","31.60","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056352","JOELHO 90 SOLD LR 25MMX3/4 TIGRE","","","2025-10-09","0","0","21","21","UN","21","21","UN","0L","MM 0020, vendas, livre","BRL","37.38","0","16:22:51","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056310","JOELHO 90 SOLD BC LT AZ 25MMX3/4 TIGRE","","","2025-11-19","0","0","278","278","UN","278","278","UN","0L","MM 0020, vendas, livre","BRL","2287.94","0","16:32:04","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056303","JOELHO 90 SOLD BC LT AZ 20MMX1/2 TIGRE","","","2026-02-02","0","0","272","272","UN","272","272","UN","0L","MM 0020, vendas, livre","BRL","1430.72","0","12:33:57","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056212","JOELHO 90 SOLD 20MM TIGRE","","","2026-01-06","0","0","929","929","UN","929","929","UN","0L","MM 0020, vendas, livre","BRL","427.34","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056156","JOELHO 45 SOLD 25MM TIGRE","","","2025-12-11","0","0","549","549","UN","549","549","UN","0L","MM 0020, vendas, livre","BRL","631.35","0","08:43:29","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056142","JOELHO 45 SOLD 20MM TIGRE","","","2026-01-06","0","0","231","231","UN","231","231","UN","0L","MM 0020, vendas, livre","BRL","293.37","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056121","CURVA TRANSPOSICAO SOLD 25MM TIGRE","","","2026-01-06","0","0","110","110","UN","110","110","UN","0L","MM 0020, vendas, livre","BRL","943.80","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056030","CURVA 90 SOLD 20MM TIGRE","","","2026-01-06","0","0","231","231","UN","231","231","UN","0L","MM 0020, vendas, livre","BRL","508.20","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055960","CURVA 45 SOLD 25MM TIGRE","","","2026-01-28","0","0","49","49","UN","49","49","UN","0L","MM 0020, vendas, livre","BRL","153.86","0","20:06:57","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055953","CURVA 45 SOLD 20MM TIGRE","","","2025-11-21","0","0","36","36","UN","36","36","UN","0L","MM 0020, vendas, livre","BRL","101.16","0","12:52:15","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055932","CRUZETA SOLD 25MM TIGRE","","","2025-12-02","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","347.53","0","12:38:41","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055862","CAP SOLD 25MM TIGRE","","","2026-01-09","0","0","730","730","UN","730","730","UN","0L","MM 0020, vendas, livre","BRL","912.50","0","16:21:08","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055855","CAP SOLD 20MM TIGRE","","","2026-01-29","0","0","112","112","UN","112","112","UN","0L","MM 0020, vendas, livre","BRL","142.24","0","11:28:18","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055680","BUCHA RED SOLD CURTA 25X20MM TIGRE","","","2026-01-29","0","0","416","416","UN","416","416","UN","0L","MM 0020, vendas, livre","BRL","241.28","0","11:28:18","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055666","ABRAC ENCAIXE TUBO PVC 25MM TIGRE","","","2025-12-03","0","0","51","51","UN","51","51","UN","0L","MM 0020, vendas, livre","BRL","329.97","0","08:52:26","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055575","ADAPT SOLD CURTO 25MMX3/4 TIGRE","","","2026-01-26","0","0","1101","1101","UN","1101","1101","UN","0L","MM 0020, vendas, livre","BRL","781.71","0","11:37:48","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055554","ADAPT SOLD CURTO 20MMX1/2 TIGRE","","","2026-01-02","0","0","364","364","UN","364","364","UN","0L","MM 0020, vendas, livre","BRL","305.76","0","08:49:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056394","LUVA CORRER SOLD 20MM TIGRE","","","2025-11-11","0","0","26","26","UN","26","26","UN","0L","MM 0020, vendas, livre","BRL","213.20","0","14:09:49","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056464","LUVA RED SOLD 25X20MM TIGRE","","","2026-01-14","0","0","135","135","UN","135","135","UN","0L","MM 0020, vendas, livre","BRL","213.30","0","15:48:44","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056513","LUVA SOLD 20MM TIGRE","","","2026-01-06","0","0","539","539","UN","539","539","UN","0L","MM 0020, vendas, livre","BRL","458.15","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056583","LUVA SOLD BUCHA LT AZ 20MMX1/2 TIGRE","","","2026-01-06","0","0","127","127","UN","127","127","UN","0L","MM 0020, vendas, livre","BRL","699.77","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056611","LUVA SOLD LR 20MMX1/2 TIGRE","","","2026-01-06","0","0","175","175","UN","175","175","UN","0L","MM 0020, vendas, livre","BRL","264.25","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056625","LUVA SOLD LR 25MMX3/4 TIGRE","","","2026-01-28","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","29.60","0","20:06:57","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056660","TE SOLD 20MM TIGRE","","","2025-12-16","0","0","277","277","UN","277","277","UN","0L","MM 0020, vendas, livre","BRL","227.14","0","18:51:33","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056744","TE SOLD BUCHA LT AZ 20MMX1/2 TIGRE","","","2026-01-24","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","355.30","0","19:49:49","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056751","TE SOLD BUCHA LT AZ 25MMX3/4 TIGRE","","","2025-12-16","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","195.67","0","18:51:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056765","TE SOLD LR 20MMX1/2 TIGRE","","","2026-01-06","0","0","54","54","UN","54","54","UN","0L","MM 0020, vendas, livre","BRL","167.94","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056772","TE SOLD LR 25MMX3/4 TIGRE","","","2025-12-16","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","109.94","0","18:51:33","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89056814","TE RED SOLD 25X20MM TIGRE","","","2026-01-14","0","0","47","47","UN","47","47","UN","0L","MM 0020, vendas, livre","BRL","190.35","0","15:48:44","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89197206","JOELHO 90 SOLD LR 25MMX1/2 TIGRE","","","2026-01-22","0","0","70","70","UN","70","70","UN","0L","MM 0020, vendas, livre","BRL","333.90","0","10:49:55","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89197724","JOELHO 90 SOLD BC LT AZ 25MMX1/2 TIGRE","","","2025-12-30","0","0","389","389","UN","389","389","UN","0L","MM 0020, vendas, livre","BRL","1738.83","0","15:49:28","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89286785","LUVA SOLD BUCHA LT AZ 25MMX1/2 TIGRE","","","2025-12-16","0","0","226","226","UN","226","226","UN","0L","MM 0020, vendas, livre","BRL","1096.10","0","18:51:17","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89286792","TE SOLD BUCHA LT AZ 25MMX1/2 TIGRE","","","2026-01-05","0","0","376","376","UN","376","376","UN","0L","MM 0020, vendas, livre","BRL","2940.32","0","20:18:31","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89293932","LUVA SOLD LR 25MMX1/2 TIGRE","","","2026-01-06","0","0","113","113","UN","113","113","UN","0L","MM 0020, vendas, livre","BRL","244.08","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89293946","TE SOLD LR 25MMX1/2 TIGRE","","","2026-01-06","0","0","22","22","UN","22","22","UN","0L","MM 0020, vendas, livre","BRL","119.24","0","13:43:46","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89055505","ADAPT ANEL SOLD CX DAGUA 20MM TIGRE","","","2025-10-07","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","101.76","0","17:02:54","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89039601","TUBO SOLD AF PVC 3M 20MM TIGRE","","","2025-11-13","0","0","219","219","UN","219","219","UN","0L","MM 0020, vendas, livre","BRL","2233.80","0","10:25:11","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89039615","TUBO SOLD AF PVC 3M 25MM TIGRE","","","2026-01-06","0","0","427","427","UN","427","427","UN","0L","MM 0020, vendas, livre","BRL","4748.24","0","13:43:39","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89039741","UNIAO SOLD 20MM TIGRE","","","2025-11-21","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","154.79","0","12:52:15","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89039755","UNIAO SOLD 25MM TIGRE","","","2026-01-06","0","0","617","617","UN","617","617","UN","0L","MM 0020, vendas, livre","BRL","4633.67","0","13:43:44","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89041624","REG ESF SOLD COMP PVC 20MM TIGRE","","","2026-01-06","0","0","302","302","UN","302","302","UN","0L","MM 0020, vendas, livre","BRL","1661.00","0","13:44:31","1","18","10","00","A","","","","",
"1012","PKL","PHI181000A","89041680","REG ESF ROSC BORB M PVC 1/2 TIGRE","","","2026-01-22","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","223.08","0","10:49:55","1","18","10","00","A","","","","",
