"Loja","Data de lançamento do cupom fiscal","Número do caixa","Tipo da transação","Nº Cupom fiscal","Nº do produto","Texto breve material","Lote","Tipo de estoque","Grupo de mercadorias","Seção","Denominação da seção","Subseção","Denominação da subseção","Quantidade vendida","Quantidade tarefa","Quantidade inventariada","Quantidade disponibilizada","UMB","Nº doc.invent.físico","Ano doc.inv.fís.","Totalmente disponibilizado","Criado em","Hora registro","Criado por",
"1005","2026-02-02","5","1001","254622","89289613","CURVA 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","6","6","0","6","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","10","10","0","10","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89288073","LUVA SOLD TAPA FURO 25MM ESTRELA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89208763","UNIAO SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89208343","LUVA CORRER SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89055575","ADAPT SOLD CURTO 25MMX3/4 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254622","89041785","REG ESF SOLD C/ ANEL PVC 25MM TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","14:10:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254624","89107333","ESGUICHO ESPIGAO ZAMAC 1/2 GARDEN","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","14:12:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254624","89181820","SUPORTE PLAST P/ MANG PT OVERTIME","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","14:12:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254624","89443200","KIT MANG REF 1/2 20M VD E1,5 TRAMONTINA","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","14:12:49","SRV_RFC_CAR",
"1005","2026-02-02","3","1001","280242","89300050","FITA VEDA ROSCA 18MMX25M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","14:16:49","SRV_RFC_CAR",
"1005","2026-02-02","1","1001","314653","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-02","14:18:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130189","89289753","JOELHO 90 SOLD 50MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-02","14:18:49","SRV_RFC_CAR",
"1005","2026-02-02","12","1001","226185","89458642","VALV PIA AMERICANA INOX 3.1/2 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","14:18:49","SRV_RFC_CAR",
"1005","2026-02-02","12","1001","226185","89567982","ENGATE FLEX PLAST AF FF 60CM 1/2 KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","14:18:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116147","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:21:50","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180274","89183101","PROLONG MEDIO MF ZAMAC AM 1/2 GARDEN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","17:21:50","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180274","89610486","PROLONG REG DECA ABS CR 20MM FURKIN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","17:21:50","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139018","89960423","PASTILHA DE CLORO P CX D'ÁGUA 500L 1G","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:23:49","SRV_RFC_CAR",
"1005","2026-02-02","12","1001","226354","89048043","TORN BOIA PLAST AZ 1/2 TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:28:49","SRV_RFC_CAR",
"1005","2026-02-02","3","1001","280364","89045285","ESPUDE PLAST VASO SANIT 2.1/2 ASTRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116157","89207594","LUVA CORRER ESG SN PVC DN50 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","2","2","0","2","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89039615","TUBO SOLD AF PVC 3M 25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89042072","ADESIVO PLAST PVC BISNAGA 17G TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89055813","BUCHA RED SOLD LONGA 60X25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89056492","LUVA RED SOLD 60X50MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89197724","JOELHO 90 SOLD BC LT AZ 25MMX1/2 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139023","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","17:30:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180294","89572056","GRELHA AF CAIX QUAD INOX DN100 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-02","17:33:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180294","89572070","GRELHA AF CAIX QUAD INOX DN150 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-02","17:33:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116165","89107144","BICO TORN PLAST PT 3/4 X 1/2 GARDEN","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","17:37:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116165","89531981","BICO TORN ABS CR 3/4 X 1/2 BOGNAR","","0L","","08","HIDRAULICA","0821","IRRIGACAO","2","2","0","2","UN","0","","true","2026-02-02","17:37:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116172","89735394","MANG LISA PVC 5/16 CRI NIVEL 15M E1,0 TA","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","17:42:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180300","89045831","GRELHA QUAD PVC BR DN100 ASTRA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:47:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180302","89123181","ENGATE FLEX METAL MF GAS 60CM 1/2 HAENK","","0L","","08","HIDRAULICA","0836","GAS","1","1","0","1","UN","0","","true","2026-02-02","17:48:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116186","89565553","NIPLE ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:52:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116186","89771115","CAIXA SIFONADA QUAD BR 100X100X50MM LUCO","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:52:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116186","89878173","ADESIVO PLAST PVC FRASCO 175G TEKBOND","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:52:49","SRV_RFC_CAR",
"1005","2026-02-02","3","1001","280374","89105513","VALV PIA AMERICANA INOX 3.1/2 FABRIMAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:53:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180307","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:56:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180307","89567982","ENGATE FLEX PLAST AF FF 60CM 1/2 KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:56:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180309","89643904","ESPIGAO FIXO M BSP ZAMAC 1/2 GARDEN","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","17:57:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161702","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:59:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161702","89300071","FITA VEDA ROSCA 12MMX25M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:59:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161702","89959184","ADESIVO PLAST PVC BISNAGA 75G TEKBOND","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","17:59:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161700","89572070","GRELHA AF CAIX QUAD INOX DN150 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:56:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161700","89927355","SIFAO EXT UNIVERSAL BR 72CM GRAP","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","17:56:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161706","89207300","ADAPT ANEL SOLD CX DAGUA 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-02","18:03:48","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161706","89289872","LUVA RED SOLD 25X20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-02","18:03:48","SRV_RFC_CAR",
"1005","2026-02-02","3","1001","280390","89288374","ENGATE FLEX METAL FF 40CM 1/2 WOG","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:08:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161711","89565336","BUCHA RED ROSC 3/4X1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:10:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180322","89183255","RALO JAPONES PIA VALV AME INOX 3.1/2","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","18:11:50","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180324","89045313","CX DESCARGA CZ 6/9L ASTRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:13:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180324","89109524","ANEL VED VASO C/ GUIA CENSI","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","18:13:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116213","89470591","PARAFUSO VASO E BIDE B10 80MM LATAO BOGN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:13:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180327","89041624","REG ESF SOLD COMP PVC 20MM TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:16:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116221","89293302","REGUL GAS DOM 1KG/H 504/01 ALIANCA","","0L","","08","HIDRAULICA","0836","GAS","1","1","0","1","UN","0","","true","2026-02-02","18:17:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180332","89411693","TUBO SAIDA AR SANF ALUM 1,5M 100MM","","0L","","08","HIDRAULICA","0833","AQUECIMENTO DE AGUA","2","2","0","2","UN","0","","true","2026-02-02","18:19:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116225","89045306","CX DESCARGA BR 6/9L ASTRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","18:23:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254760","89055862","CAP SOLD 25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:11:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89207412","ADAPT ANEL SOLD CX DAGUA 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89207741","ADAPT ANEL SOLD CX DAGUA 50MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89290285","ADAPT SOLD CURTO 20MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89565455","JOELHO 90 ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89565462","JOELHO 90 ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89565476","JOELHO 90 ROSC 1 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180457","89567352","REG ESF SOLD COMP PVC 32MM KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161767","89289984","JOELHO 90 SOLD BC LT AZ 20MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","20:19:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254765","89039601","TUBO SOLD AF PVC 3M 20MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:23:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254765","89289711","JOELHO 90 SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-02","20:23:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254765","89289795","LUVA SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-02","20:23:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254765","89289893","TE SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-02","20:23:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130488","89540241","SIFAO EXT UNIVERSAL LONGO BR 1,5M KRONA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:23:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161773","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:24:50","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161773","89611291","PARAFUSO TANQUE B12 90MM INOX BOGNAR","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:24:50","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161775","89107732","BUCHA RED CR 3/4 X 1/2 GARDEN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:26:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161775","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:26:49","SRV_RFC_CAR",
"1005","2026-02-02","14","1001","161775","89673941","TE M CR LATAO 1/2 FURKIN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:26:49","SRV_RFC_CAR",
"1005","2026-02-02","15","1001","116311","89407640","KIT AQUEC ENGATE MET 40CM VALV 1/2 DISTA","","0L","","08","HIDRAULICA","0833","AQUECIMENTO DE AGUA","1","1","0","1","UN","0","","true","2026-02-02","20:29:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254776","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-02","20:32:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254776","89423236","CLORADOR FLUTUANTE BRUSTEC","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-02","20:32:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180471","89047042","VALV LAV TAMPA CR 1(7/8) ASTRA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:37:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180471","89591341","SIFAO EXT UNIVERSAL PT ASTRA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:37:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130513","89042303","CORPO RALO QUAD PVC BR 100X53X40MM","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:37:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130513","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:37:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130519","89735590","KIT MANG REF 7/16 20M VD E1,5 TAIV","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-02","20:40:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130527","89289725","JOELHO 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","6","6","0","6","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130527","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","13","1001","130527","89795811","PASTILHA CLORO 3X1 200G HTH","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254782","89040161","JOELHO 90 ESG SN PVC DN100 TIGRE","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254782","89207265","TUBO ESG SN PVC 3M DN100 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254782","89290173","CURVA 90 CURTA ESG SN PVC DN100 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","5","1001","254782","89540220","CAIXA SIFONADA QUAD BR 100X100X50MM KRON","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:44:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139200","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:46:49","SRV_RFC_CAR",
"1005","2026-02-02","4","1001","139200","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:46:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89290194","JUNCAO SIMPLES ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89290082","BUCHA RED LONGA ESG SN PVC DN50X40 FORTL","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89290005","JOELHO 90 SOLD BC LT AZ 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89289893","TE SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
"1005","2026-02-02","2","1001","180478","89289725","JOELHO 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","10","10","0","10","UN","0","","true","2026-02-02","20:48:49","SRV_RFC_CAR",
